,APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,Unnamed: 13,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
2672,16293974.0,2017-10-01,2018-10-26,13.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,24.0,12.0,0.0,22357254.0,,0.0,0.0,0.0,1852114.0,,37.0,,12000000.0,0.0,12000000.0,25000000.0,6000000.0,Married,Basic School,Tỉnh Bình Thuận,Phan Thiết,Tỉnh Bình Thuận
561,16676228.0,,2018-10-26,12.0,FC CD DP0 LP NEW-1851,2632000.0,131600.0,2763600.0,65.0,6.0,5.0,,3383000.0,,1.0,0.0,1.0,552000.0,F,25.0,1.0,6000000.0,0.0,,15000000.0,2000000.0,Married,Middle School,Tỉnh Bình Phước,Chơn Thành,
2778,,2017-10-27,2018-10-26,12.0,FC CD VTA JULY OUT-1691,4392000.0,289872.0,,,4.0,4.0,1.0,,,1.0,1.0,1.0,1171000.0,,49.0,,4000000.0,0.0,1000000.0,4000000.0,1000000.0,Married,,Tỉnh Ninh Thuận,Phan Rang-Tháp Chàm,
2948,16731095.0,2017-10-18,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,3990000.0,199500.0,4189500.0,45.0,6.0,5.0,0.0,4863000.0,,1.0,0.0,1.0,,M,24.0,,7000000.0,0.0,,13400000.0,3000000.0,Married,,Tỉnh Gia Lai,,Tỉnh Gia Lai
2817,,2017-10-31,2018-10-26,12.0,FC CD DMX SEP IN-1899,5290000.0,349140.0,5639140.0,0.01,6.0,6.0,1.0,5712000.0,,1.0,1.0,1.0,940000.0,F,34.0,,6000000.0,0.0,1500000.0,12000000.0,,Married,,Tỉnh Kiên Giang,Gò Quao,Tỉnh Kiên Giang
2758,16600646.0,2017-10-28,,12.0,FC UP L.G 1 TSA SCORE NEW- 616,30000000.0,1650000.0,31650000.0,,30.0,12.0,1.0,19007579.0,,1.0,1.0,1.0,1571579.0,F,48.0,,6000000.0,0.0,12000000.0,12000000.0,2000000.0,Married,Middle School,Tỉnh Đồng Nai,Cẩm Mỹ,Tỉnh Đồng Nai
1756,16500296.0,2017-10-12,2018-10-26,12.0,FC CD NOKIA JUNE SUB7-1684,3913000.0,258258.0,4171258.0,0.01,6.0,3.0,0.0,4248000.0,,1.0,0.0,1.0,696000.0,F,36.0,,4500000.0,0.0,500000.0,18000000.0,2500000.0,Married,College,TỈNH PHÚ YÊN,Tuy Hòa,TỈNH PHÚ YÊN
724,16415020.0,2017-10-07,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,24.0,8.0,0.0,16561200.0,,0.0,,0.0,2058150.0,M,34.0,,9462000.0,0.0,9600000.0,20000000.0,4000000.0,,Middle School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh
219,16581423.0,2017-10-13,,12.0,FC UP DSA TS SCORE 3- 541,20000000.0,1100000.0,21100000.0,59.99,18.0,3.0,0.0,5451000.0,,0.0,0.0,0.0,1804908.0,F,32.0,,7000000.0,0.0,8400000.0,22000000.0,2500000.0,Married,Middle School,Tỉnh Ninh Thuận,,Tỉnh Ninh Thuận
4139,16929604.0,2017-10-30,2018-10-26,12.0,FC CD SAMSUNG OCT IN-1914,4543000.0,299838.0,4842838.0,0.01,6.0,6.0,1.0,4920000.0,,1.0,1.0,,808000.0,F,24.0,2.0,5000000.0,0.0,500000.0,14000000.0,4000000.0,Married,College,Tỉnh Thái Bình,Đông Hưng,Tỉnh Thái Bình
3957,16902728.0,2017-10-31,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,20000000.0,1100000.0,21100000.0,45.0,18.0,10.0,0.0,,,0.0,0.0,0.0,1633069.0,F,47.0,,5000000.0,0.0,18000000.0,15000000.0,3500000.0,Married,High School,Thành phố Hải Phòng,Ngô Quyền,Thành phố Hải Phòng
1588,16618160.0,2017-10-16,2018-10-26,12.0,FC CD VTA JULY OUT-1691,2793000.0,0.0,2793000.0,0.01,4.0,3.0,0.0,2832000.0,,1.0,0.0,1.0,,M,44.0,,10000000.0,0.0,2000000.0,25000000.0,10000000.0,Married,College,Tỉnh Sơn La,Sơn La,Tỉnh Sơn La
3347,,,2018-10-26,12.0,FC UP CAT B NEW- 610,20000000.0,1100000.0,21100000.0,47.0,24.0,11.0,0.0,,,0.0,0.0,0.0,1372100.0,M,44.0,,5000000.0,0.0,12000000.0,22000000.0,4000000.0,,High School,,Tam Kỳ,Tỉnh Quảng Nam
3970,16851975.0,,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,25000000.0,1375000.0,26375000.0,,24.0,10.0,0.0,16985861.0,,0.0,0.0,0.0,1685861.0,M,29.0,,8000000.0,0.0,12000000.0,20000000.0,3700000.0,Married,Working Cerfiticate,Tỉnh Quảng Ngãi,Quảng Ngãi,Tỉnh Quảng Ngãi
4707,16748486.0,2017-10-23,,12.0,FC CD NONKEY FEB SUB7.2-1425,4830000.0,318780.0,5148780.0,0.01,6.0,6.0,1.0,5226000.0,,1.0,1.0,1.0,859000.0,F,49.0,,7000000.0,0.0,550000.0,20000000.0,,Married,High School,,Vũng Tàu,Tỉnh Bà Rịa - Vũng Tàu
43,16492884.0,2017-10-10,2018-10-26,,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,15.0,,1.0,21226056.0,,1.0,1.0,,1756838.0,M,45.0,,7000000.0,0.0,12000000.0,,5000000.0,Married,Middle School,Tỉnh Ninh Thuận,Ninh Sơn,Tỉnh Ninh Thuận
3001,16324913.0,2017-10-04,2018-10-26,12.0,FC CD DMX SEP OUT-1896,4790000.0,0.0,4790000.0,0.01,6.0,6.0,1.0,4866000.0,,1.0,1.0,1.0,,M,26.0,,9000000.0,0.0,2000000.0,9000000.0,2000000.0,Single,High School,TP Hồ Chí Minh,Quận 12,
210,16925810.0,,2018-10-26,,FC UP CAT B NEW- 610,,550000.0,10550000.0,47.0,12.0,11.0,0.0,12420000.0,,0.0,0.0,,1118697.0,M,,,5500000.0,0.0,6000000.0,,1500000.0,,High School,Tỉnh Bình Dương,Thủ Dầu Một,Tỉnh Bình Dương
677,16642188.0,2017-10-19,2018-10-26,12.0,FC UP CAT B NEW- 610,20000000.0,1100000.0,,47.0,35.0,12.0,1.0,13265770.0,,1.0,1.0,1.0,,F,57.0,,,0.0,7200000.0,17000000.0,4000000.0,Married,High School,Thành phố Đà Nẵng,Thanh Khê,Thành phố Đà Nẵng
354,16878197.0,2017-10-25,2018-10-26,12.0,FC CD OPPO 10 NKD OCT OUT-1944,4221000.0,278586.0,,17.7,10.0,10.0,,5010000.0,,,1.0,1.0,488000.0,M,,,,0.0,2500000.0,5500000.0,2500000.0,Single,High School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh
1433,16345541.0,2017-10-04,2018-10-26,12.0,FC UP CAT B NEW- 610,20000000.0,1100000.0,21100000.0,47.0,24.0,12.0,1.0,,,1.0,1.0,1.0,1372100.0,,28.0,,8082000.0,0.0,12000000.0,25000000.0,5000000.0,Single,High School,,Thuận An,Tỉnh Bình Dương
949,16393829.0,2017-10-03,2018-10-26,12.0,FC CD NOKIA JUNE SUB7-1684,2982000.0,196812.0,3178812.0,,6.0,6.0,1.0,3240000.0,,1.0,1.0,1.0,530000.0,M,28.0,0.0,10000000.0,0.0,1500000.0,,4000000.0,Single,College,Tỉnh Ninh Bình,Ninh Bình,Tỉnh Ninh Bình
2843,16325509.0,2017-10-02,2018-10-26,12.0,FC CD PORT NON-KD LP NEW-1850,1200000.0,79200.0,1279200.0,65.0,3.0,3.0,1.0,1467000.0,,,1.0,1.0,474000.0,M,,,7000000.0,0.0,1000000.0,12000000.0,5500000.0,Married,Middle School,,,Tỉnh Bạc Liêu
577,16410742.0,2017-10-11,2018-10-26,,,2290000.0,114500.0,2404500.0,45.0,,1.0,0.0,2627000.0,,0.0,0.0,0.0,,M,30.0,2.0,6000000.0,0.0,900000.0,12000000.0,3500000.0,Married,High School,Tỉnh Hoà Bình,Mai Châu,Tỉnh Hoà Bình
3928,16795324.0,2017-10-25,2018-10-26,12.0,FC UP CAT A NEW- 608,30000000.0,,31650000.0,37.0,20.0,12.0,1.0,25858000.0,,1.0,1.0,1.0,2143801.0,F,21.0,,6542000.0,0.0,10800000.0,40000000.0,9000000.0,Single,High School,Tỉnh Thái Nguyên,Phổ Yên,
544,16973647.0,2017-10-31,2018-10-26,12.0,FC CD DMX SEP IN-1898,4390000.0,289740.0,4679740.0,0.01,4.0,4.0,1.0,4728000.0,,1.0,,,,F,32.0,1.0,6000000.0,0.0,1000000.0,,4000000.0,Married,High School,Tỉnh Bình Dương,Dĩ An,Tỉnh Bình Dương
367,16786566.0,2017-10-23,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,2632000.0,131600.0,2763600.0,45.0,6.0,6.0,1.0,3210000.0,,,,1.0,523000.0,F,38.0,2.0,5000000.0,0.0,1000000.0,10000000.0,4000000.0,Married,Middle School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng
1612,16832589.0,2017-10-23,2018-10-26,12.0,FC TW 0% DP - 143,14000000.0,770000.0,14770000.0,45.0,12.0,7.0,0.0,18978000.0,,1.0,,1.0,1552000.0,F,25.0,,6000000.0,0.0,,22000000.0,4000000.0,Married,High School,Tỉnh Nam Định,,Tỉnh Nam Định
3550,16674232.0,2017-10-17,2018-10-26,12.0,FC CD PORT LP NEW-1848,4490000.0,,4714500.0,65.0,6.0,6.0,1.0,5724000.0,,1.0,1.0,1.0,942000.0,M,,1.0,6000000.0,0.0,1000000.0,12000000.0,2500000.0,Civil Marriage/live-in,Middle School,Tỉnh Tây Ninh,Trảng Bàng,Tỉnh Tây Ninh
3716,16688369.0,2017-10-19,2018-10-26,12.0,FC TW ATTRACTIVE NEW - 151,15000000.0,750000.0,15750000.0,45.0,12.0,,0.0,,,1.0,0.0,1.0,1654000.0,M,31.0,2.0,5000000.0,0.0,1000000.0,19000000.0,3000000.0,Married,High School,Tỉnh Quảng Nam,Phú Ninh,Tỉnh Quảng Nam
3779,16661871.0,2017-10-19,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,24.0,12.0,1.0,,,1.0,1.0,1.0,2023033.0,F,27.0,,10000000.0,0.0,36000000.0,,20000000.0,Married,High School,Tỉnh Đắk Lắk,Krông Năng,Tỉnh Đắk Lắk
135,16491745.0,,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,30000000.0,1650000.0,31650000.0,37.0,,12.0,1.0,22772667.0,,1.0,1.0,1.0,1885667.0,F,49.0,,,0.0,24000000.0,45000000.0,11000000.0,Married,High School,Thành phố Hà Nội,Bắc Từ Liêm,Thành phố Hà Nội
4480,16515957.0,2017-10-11,,12.0,FC UP L.G 2 TSA SCORE NEW- 617,20000000.0,1100000.0,21100000.0,44.5,,12.0,1.0,19669000.0,,1.0,1.0,1.0,1627488.0,M,31.0,,,0.0,,18000000.0,7000000.0,,Middle School,Tỉnh Hậu Giang,Phụng Hiệp,Tỉnh Hậu Giang
1437,16517156.0,2017-10-07,2018-10-26,12.0,FC UP L.G 3 TSA SCORE- 541,25000000.0,1375000.0,26375000.0,59.99,24.0,11.0,0.0,21181000.0,,,0.0,0.0,1911265.0,M,,,10000000.0,0.0,18000000.0,20000000.0,4200000.0,Married,Middle School,Tỉnh Vĩnh Long,Vũng Liêm,Tỉnh Vĩnh Long
47,16658506.0,2017-10-18,2018-10-26,12.0,FC UP EVN STD NEW- 629,25000000.0,,26375000.0,47.0,36.0,12.0,1.0,16710000.0,,1.0,1.0,1.0,1378837.0,F,,,8000000.0,0.0,7200000.0,30000000.0,2000000.0,Married,Middle School,Tỉnh Bến Tre,,Tỉnh Bến Tre
1360,16662979.0,2017-10-17,2018-10-26,12.0,FC UP DSA TS SCORE 2- 535,30000000.0,,31650000.0,,24.0,12.0,1.0,23904000.0,,1.0,1.0,1.0,1979570.0,M,35.0,,15000000.0,0.0,10800000.0,25000000.0,,Married,,Tỉnh Bà Rịa - Vũng Tàu,Xuyên Mộc,Tỉnh Bà Rịa - Vũng Tàu
734,,2017-10-19,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,40000000.0,0.0,40000000.0,45.0,,12.0,1.0,30828000.0,,1.0,,1.0,2556756.0,F,45.0,,10000000.0,0.0,12000000.0,40000000.0,5000000.0,Married,High School,TP Hồ Chí Minh,Quận 8,
1534,16754988.0,2017-10-22,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,,1650000.0,31650000.0,44.5,24.0,4.0,0.0,38406000.0,,1.0,0.0,1.0,2014302.0,M,,,9000000.0,0.0,12000000.0,16000000.0,5000000.0,Married,High School,Thành phố Hà Nội,Sóc Sơn,Thành phố Hà Nội
2004,16450184.0,2017-10-06,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,10000000.0,550000.0,10550000.0,44.5,18.0,4.0,0.0,3304000.0,,,0.0,0.0,813744.0,F,33.0,,4200000.0,0.0,6000000.0,11500000.0,2000000.0,Married,Middle School,,TP. Cao Lãnh,Tỉnh Đồng Tháp
3795,16831690.0,2017-10-23,2018-10-26,12.0,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,10000000.0,550000.0,10550000.0,35.0,18.0,12.0,1.0,9288000.0,,1.0,1.0,1.0,761683.0,F,39.0,,3763000.0,0.0,6000000.0,12000000.0,,Married,Middle School,,Tam Bình,Tỉnh Vĩnh Long
2519,16410794.0,2017-10-05,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,20000000.0,1100000.0,21100000.0,45.0,24.0,13.0,1.0,17587067.0,,,1.0,,1348689.0,F,49.0,,6000000.0,0.0,12000000.0,18000000.0,4000000.0,,High School,Tỉnh Thanh Hóa,Thạch Thành,Tỉnh Thanh Hóa
1972,16601668.0,2017-10-21,,12.0,FC UP SUR INS 37 NEW- 612,27000000.0,1485000.0,28485000.0,37.0,12.0,11.0,0.0,31748664.0,,0.0,0.0,0.0,2875916.0,M,40.0,,15000000.0,0.0,,25000000.0,4000000.0,Married,High School,,Điện Biên Phủ,Tỉnh Điện Biên
996,16616368.0,2017-10-16,2018-10-26,,FC CD OPPO F3 LITE-1847,4600000.0,0.0,4600000.0,48.2,6.0,6.0,1.0,,,1.0,1.0,1.0,878000.0,,23.0,,5800000.0,0.0,800000.0,25000000.0,6500000.0,Single,Middle School,Tỉnh Bình Dương,Dĩ An,
61,16333002.0,2017-10-03,2018-10-26,12.0,FC UP L.G 3 TSA SCORE- 541,20000000.0,1100000.0,21100000.0,59.99,24.0,13.0,,20086000.0,,,1.0,1.0,1529012.0,M,29.0,,7000000.0,0.0,9600000.0,17000000.0,3100000.0,Married,High School,Tỉnh Khánh Hòa,Vạn Ninh,Tỉnh Khánh Hòa
1108,16450513.0,2017-10-05,2018-10-26,,FC CD DP0 LP NEW-1851,2152000.0,107600.0,2259600.0,65.0,6.0,6.0,1.0,2779000.0,,1.0,1.0,1.0,452000.0,M,35.0,1.0,5000000.0,0.0,1000000.0,,3000000.0,Married,Middle School,,Vũng Liêm,Tỉnh Vĩnh Long
2405,16826346.0,,2018-10-26,12.0,FC CD OPPO 10 KD OCT OUT-1943,,0.0,4221000.0,,10.0,10.0,1.0,4712000.0,,1.0,1.0,,458000.0,M,34.0,,10000000.0,0.0,1500000.0,30000000.0,5000000.0,,,Tỉnh Nam Định,Hải Hậu,Tỉnh Nam Định
95,16729355.0,2017-10-19,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,40000000.0,2200000.0,42200000.0,33.5,30.0,1.0,0.0,2108000.0,,0.0,0.0,0.0,,,30.0,,10000000.0,0.0,12000000.0,,3000000.0,Married,Working Cerfiticate,Tỉnh Điện Biên,Điện Biên,Tỉnh Điện Biên
478,16587995.0,2017-10-11,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,,252000.0,5292000.0,45.0,12.0,12.0,1.0,,,1.0,1.0,1.0,556000.0,M,37.0,,,,2000000.0,8000000.0,2000000.0,,,TP Hồ Chí Minh,Gò Vấp,TP Hồ Chí Minh
4359,16773075.0,2017-10-21,2018-10-26,12.0,FC UP EVN VIP NEW- 622,40000000.0,2200000.0,42200000.0,37.0,36.0,12.0,1.0,58919000.0,,1.0,1.0,1.0,1957030.0,F,55.0,,20000000.0,0.0,24000000.0,,4000000.0,Married,College,,Móng Cái,Tỉnh Quảng Ninh
4112,16768218.0,2017-10-25,,12.0,FC CD KEY DEALERS 2 NEW- 1801,4000000.0,0.0,4000000.0,35.0,,9.0,1.0,4716000.0,,1.0,1.0,1.0,512000.0,M,25.0,,7000000.0,0.0,1500000.0,21000000.0,4500000.0,Married,High School,Tỉnh Đăk Lăk,Ea Kar,Tỉnh Đăk Lăk
3707,16821257.0,,2018-10-26,,FC CD DMX SEP OUT-1896,5000000.0,330000.0,5330000.0,,6.0,6.0,1.0,5402000.0,,1.0,1.0,,889000.0,M,25.0,,5000000.0,0.0,600000.0,5000000.0,600000.0,Single,,Tỉnh Đồng Tháp,Hồng Ngự,Tỉnh Đồng Tháp
1101,16563706.0,2017-10-13,2018-10-26,12.0,,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5292000.0,,1.0,1.0,1.0,870000.0,M,20.0,,7000000.0,0.0,1200000.0,20000000.0,4000000.0,Single,High School,Thành phố Hà Nội,Thạch Thất,Thành phố Hà Nội
2746,,2017-10-15,2018-10-26,,FC UP DSA TS SCORE 2 NEW- 762,20000000.0,1100000.0,21100000.0,45.0,18.0,11.0,0.0,18105000.0,,0.0,0.0,,1633069.0,F,51.0,,7000000.0,0.0,12000000.0,20000000.0,5000000.0,Married,Middle School,Tỉnh Tiền Giang,Gò Công,Tỉnh Tiền Giang
2170,16470015.0,2017-10-10,2018-10-26,12.0,FC UP CAT C 45 NEW - 578,25000000.0,1375000.0,26375000.0,45.0,24.0,4.0,0.0,6792000.0,,0.0,0.0,0.0,1685861.0,M,23.0,,11000000.0,0.0,12000000.0,24000000.0,4000000.0,Married,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
322,16548340.0,2017-10-13,2018-10-26,12.0,FC CD OPPO F3 LITE-1847,,303600.0,4903600.0,48.2,6.0,5.0,0.0,5688000.0,,1.0,,1.0,936000.0,F,29.0,,6000000.0,0.0,1000000.0,15000000.0,3500000.0,Married,Middle School,Tỉnh Bà Rịa - Vũng Tàu,Tân Thành,Tỉnh Bà Rịa - Vũng Tàu
4254,16725293.0,2017-10-20,2018-10-26,12.0,FC CD PORT LP 10PLUS NEW-1849,8690000.0,434500.0,,65.0,9.0,9.0,1.0,11880000.0,,1.0,1.0,1.0,1308000.0,,21.0,,8000000.0,0.0,1500000.0,30000000.0,5000000.0,Single,High School,TP Hồ Chí Minh,Quận 8,TP Hồ Chí Minh
3142,16670558.0,2017-10-18,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,,1100000.0,21100000.0,,24.0,11.0,0.0,14970067.0,,0.0,0.0,0.0,1348689.0,F,21.0,,15000000.0,0.0,12000000.0,25000000.0,5000000.0,Married,Basic School,Tỉnh Bình Thuận,,Tỉnh Bình Thuận
3537,,2017-10-16,2018-10-26,12.0,FC CD NOKIA JUNE SUB7-1684,3913000.0,0.0,3913000.0,0.01,6.0,5.0,0.0,3986000.0,,1.0,0.0,1.0,653000.0,M,26.0,,5000000.0,0.0,1000000.0,,6000000.0,Single,Bachelor,Tỉnh Quảng Nam,,Tỉnh Quảng Nam
4925,16975237.0,2017-10-31,2018-10-26,12.0,FC CD DMX SEP IN-1898,,329340.0,,0.01,4.0,4.0,1.0,5368000.0,,1.0,1.0,1.0,1330000.0,F,40.0,,15000000.0,0.0,2000000.0,15000000.0,2000000.0,Single,Middle School,TP Hồ Chí Minh,Nhà Bè,TP Hồ Chí Minh
2924,16736295.0,2017-10-18,,12.0,FC CD PORT LP NEW-1848,,324500.0,6814500.0,65.0,9.0,9.0,1.0,8901000.0,,1.0,1.0,1.0,977000.0,M,34.0,1.0,6000000.0,,1500000.0,15000000.0,4000000.0,,High School,TP Hồ Chí Minh,Quận 9,TP Hồ Chí Minh
1149,16829307.0,2017-10-23,2018-10-26,12.0,FC CD FPT OCT OUT-1970,4893000.0,322938.0,5215938.0,0.01,6.0,4.0,0.0,5289000.0,,1.0,0.0,1.0,870000.0,,36.0,,12000000.0,0.0,1000000.0,20000000.0,3500000.0,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,Châu Đức,Tỉnh Bà Rịa - Vũng Tàu
3617,16759437.0,2017-10-20,,12.0,FC CD NOKIA JUNE SUB7-1684,2982000.0,196812.0,3178812.0,0.01,6.0,6.0,1.0,3251000.0,,1.0,1.0,1.0,530000.0,M,30.0,,7000000.0,,1000000.0,15000000.0,3500000.0,Married,High School,Tỉnh Cà Mau,Ngọc Hiển,Tỉnh Cà Mau
291,,2017-10-19,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,20000000.0,1100000.0,21100000.0,44.5,24.0,8.0,0.0,10827000.0,,0.0,0.0,,1342868.0,,28.0,,8000000.0,0.0,12000000.0,13000000.0,4000000.0,Married,High School,Tỉnh Bắc Ninh,Từ Sơn,Tỉnh Bắc Ninh
3749,16732903.0,2017-10-20,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,20000000.0,1100000.0,21100000.0,59.99,24.0,8.0,0.0,14202000.0,,0.0,0.0,,1529012.0,M,35.0,,10000000.0,0.0,12000000.0,25000000.0,3000000.0,Single,Middle School,,Châu Thành,Tỉnh Hậu Giang
3586,16623770.0,2017-10-17,2018-10-26,12.0,FC CD NK OCT IN-1925,6872000.0,453552.0,7325552.0,0.01,6.0,6.0,1.0,7398000.0,,1.0,1.0,1.0,1221000.0,F,32.0,,10000000.0,0.0,1000000.0,20000000.0,3000000.0,Married,High School,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
533,,2017-10-09,2018-10-26,,FC CD FPT OCT OUT-1935,8100000.0,534600.0,8634600.0,0.01,6.0,6.0,1.0,8712000.0,,1.0,1.0,1.0,1440000.0,F,20.0,,4000000.0,0.0,1500000.0,25000000.0,12000000.0,Single,Bachelor,Thành phố Đà Nẵng,Ngũ Hành Sơn,Thành phố Đà Nẵng
3607,,2017-10-27,2018-10-26,12.0,FC CD NP DMX ECONOMY - 857,3990000.0,,4189500.0,45.0,,10.0,1.0,,,1.0,1.0,1.0,558000.0,F,51.0,3.0,2500000.0,0.0,1000000.0,17000000.0,7000000.0,Civil Marriage/live-in,,TP Hồ Chí Minh,Cần Giờ,TP Hồ Chí Minh
2648,16835124.0,2017-10-26,2018-10-26,12.0,FC UP SUR BIKE PLUS NEW- 618,25000000.0,1375000.0,26375000.0,47.0,35.0,12.0,1.0,16690044.0,,1.0,1.0,1.0,1378837.0,F,,,10000000.0,,24000000.0,25000000.0,7000000.0,,High School,Tỉnh Lạng Sơn,Lạng Sơn,
4810,16566782.0,2017-10-12,2018-10-26,12.0,FC CD DMX SEP OUT-1896,7990000.0,,8517340.0,0.01,6.0,6.0,1.0,8580000.0,,1.0,1.0,1.0,1420000.0,M,,2.0,,0.0,1000000.0,25000000.0,4000000.0,Married,College,Tỉnh Đăk Lăk,Cư M gar,Tỉnh Đăk Lăk
1983,16717377.0,,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,40000000.0,2200000.0,42200000.0,45.0,24.0,2.0,0.0,8106000.0,,0.0,0.0,0.0,2697378.0,M,29.0,,11000000.0,0.0,24000000.0,30000000.0,5400000.0,Married,High School,Tỉnh Đồng Nai,Tân Phú,Tỉnh Đồng Nai
2932,16520504.0,2017-10-13,,12.0,FC CD NOKIA JUNE SUB7-1684,3913000.0,258258.0,4171258.0,0.01,6.0,6.0,1.0,4244000.0,,1.0,1.0,1.0,696000.0,M,54.0,,9000000.0,0.0,2000000.0,20000000.0,7500000.0,Married,Bachelor,Tỉnh Hải Dương,Chí Linh,Tỉnh Hải Dương
1536,16759203.0,2017-10-22,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,10000000.0,550000.0,10550000.0,45.0,18.0,12.0,1.0,9941874.0,,1.0,,1.0,,F,26.0,,10000000.0,0.0,18000000.0,22000000.0,8000000.0,,High School,Tỉnh Hưng Yên,Khoái Châu,Tỉnh Hưng Yên
4534,16629514.0,2017-10-16,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,30000000.0,1650000.0,31650000.0,44.5,24.0,,,,,,,,2014302.0,F,,,15000000.0,0.0,24000000.0,25000000.0,8000000.0,Married,Middle School,Thành phố Hà Nội,Tây Hồ,Thành phố Hà Nội
4172,16643411.0,,2018-10-26,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,,1.0,5289000.0,,1.0,1.0,1.0,870000.0,,35.0,,,0.0,800000.0,20000000.0,,Civil Marriage/live-in,College,Tỉnh Thanh Hóa,Nông Cống,
3360,16448610.0,2017-10-11,,12.0,FC UP CAT B NEW- 610,50000000.0,,52750000.0,47.0,30.0,9.0,0.0,27297747.0,,0.0,0.0,,3019747.0,M,26.0,,8923000.0,0.0,10800000.0,22000000.0,3000000.0,Married,High School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh
3665,16769667.0,2017-10-20,2018-10-26,12.0,FC CD DP0 LP NEW-1851,3140000.0,157000.0,3297000.0,65.0,6.0,4.0,0.0,2684000.0,,0.0,0.0,0.0,659000.0,M,20.0,2.0,,0.0,900000.0,13000000.0,3500000.0,Civil Marriage/live-in,High School,Tỉnh Thanh Hóa,Mường Lát,Tỉnh Thanh Hóa
4005,16746599.0,2017-10-21,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,15.0,12.0,1.0,21264000.0,,1.0,1.0,1.0,1756838.0,M,24.0,,10000000.0,0.0,8400000.0,10000000.0,1500000.0,Single,Middle School,Tỉnh Tây Ninh,Gò Dầu,Tỉnh Tây Ninh
3626,16450981.0,2017-10-16,2018-10-26,12.0,FC TW 0% DP - 143,14000000.0,770000.0,14770000.0,45.0,6.0,6.0,1.0,16842000.0,,1.0,,1.0,2795000.0,M,21.0,,7000000.0,0.0,800000.0,40000000.0,5000000.0,Single,College,Tỉnh Lâm Đồng,Đà Lạt,Tỉnh Lâm Đồng
586,16610243.0,2017-10-13,2018-10-26,12.0,FC CD SAMSUNG JULY IN-1744,3143000.0,207438.0,3350438.0,,4.0,7.0,1.0,3200000.0,0.04534606205250602,0.0,0.0,0.0,838000.0,F,40.0,2.0,,0.0,1000000.0,24000000.0,3300000.0,Married,Basic School,Tỉnh Long An,Vĩnh Hưng,Tỉnh Long An
3256,16840606.0,2017-10-27,2018-10-26,12.0,,30000000.0,,31650000.0,35.0,24.0,11.0,,20515000.0,,0.0,0.0,0.0,1852114.0,,43.0,,7000000.0,0.0,9600000.0,12000000.0,2500000.0,,Middle School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
