APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
16587318,2017-10-20,2018-10-26,12,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,15000000,825000,15825000,35.0,18,12.0,1.0,13855000.0,1.0,1.0,1,1142524,F,27,0,9500000,0,9600000,30000000,4000000,Married,Middle School,Tỉnh Tiền Giang,Gò Công Tây,Tỉnh Tiền Giang
16717826,2017-10-29,2018-10-26,12,FC UP SUR BIKE BASIC VNP- 546,12000000,660000,12660000,68.0,12,11.0,0.0,16456592.0,0.0,0.0,0,1482574,M,33,0,9000000,0,12000000,18000000,5000000,Married,High School,Tỉnh Đắk Nông,Đắk R'Lấp,Tỉnh Đắk Nông
16645962,2017-10-20,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,0,20000000,45.0,24,2.0,0.0,22137000.0,1.0,0.0,1,1278378,M,28,0,10000000,0,24000000,20000000,5000000,Married,Working Cerfiticate,Tỉnh Thái Nguyên,Sông Công,Tỉnh Thái Nguyên
16977091,2017-10-30,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,18,11.0,0.0,16876095.0,0.0,0.0,0,1523365,M,27,0,10000000,0,18000000,28000000,4000000,Single,High School,Tỉnh Bắc Ninh,Thuận Thành,Tỉnh Bắc Ninh
16773198,2017-10-22,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,12.0,1.0,16188000.0,1.0,1.0,1,1348689,M,36,0,15000000,0,24000000,25000000,4000000,Married,High School,Tỉnh Sóc Trăng,Kế Sách,Tỉnh Sóc Trăng
16904759,2017-10-31,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,6.0,0.0,11527000.0,0.0,0.0,0,1911265,M,42,0,10000000,0,12000000,25000000,5000000,Married,Middle School,Tỉnh Bạc Liêu,Hồng Dân,Tỉnh Bạc Liêu
16489587,2017-10-07,2018-10-26,12,FC UP CAT A NEW- 608,20000000,1100000,21100000,37.0,24,6.0,0.0,7615000.0,0.0,0.0,0,1257111,F,39,0,7573000,0,9600000,25000000,3000000,Married,College,Tỉnh Quảng Ninh,Cẩm Phả,Tỉnh Quảng Ninh
16643890,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,14.0,1.0,16328579.0,1.0,1.0,1,1348689,M,43,0,15000000,0,26400000,39000000,9700000,Married,High School,Tỉnh Đắk Lắk,Cư Kuin,Tỉnh Đắk Lắk
16799030,2017-10-24,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,24,12.0,1.0,14762000.0,1.0,1.0,1,1218107,M,23,0,6000000,0,12000000,9500000,2500000,Single,College,Tỉnh An Giang,Long Xuyên,Tỉnh An Giang
16526215,2017-10-13,2018-10-26,12,FC UP EVN CLASSIC - 292,9000000,495000,9495000,60.0,12,12.0,1.0,13007277.0,1.0,1.0,1,1071277,M,47,0,10000000,0,24000000,30000000,5000000,Married,Working Cerfiticate,Tỉnh Ninh Thuận,Ninh Phước,Tỉnh Ninh Thuận
16816021,2017-10-26,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,18,12.0,1.0,19751069.0,1.0,1.0,1,1633069,F,47,0,8000000,0,12000000,25000000,5000000,Married,Middle School,Tỉnh Vĩnh Long,Trà Ôn,Tỉnh Vĩnh Long
16308229,2017-10-03,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,12.0,1.0,13603000.0,1.0,1.0,1,1105184,M,34,0,10000000,0,12000000,18000000,3000000,Married,High School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
16253075,2017-10-03,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,12,12.0,1.0,29299368.0,1.0,1.0,1,2380504,F,30,0,15000000,0,12000000,30000000,4000000,Married,High School,Tỉnh Thái Nguyên,Phổ Yên,Tỉnh Thái Nguyên
16493646,2017-10-06,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,0,30000000,35.0,30,12.0,1.0,18313959.0,1.0,1.0,1,1514137,M,46,0,30000000,0,24000000,40000000,10000000,Married,High School,Thành phố Hà Nội,Ứng Hòa,Thành phố Hà Nội
16737453,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,24,11.0,0.0,22385000.0,0.0,0.0,0,2023033,M,26,0,8500000,0,12000000,35000000,5000000,Married,High School,Tỉnh Long An,Bến Lức,Tỉnh Long An
16503280,2017-10-19,2018-10-26,12,FC UP CAT B NEW- 610,30000000,1650000,31650000,47.0,36,8.0,0.0,11589630.0,0.0,0.0,0,1654605,M,20,0,12000000,0,18000000,35000000,6000000,Single,Working Cerfiticate,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
16614982,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,13.0,1.0,32501756.0,1.0,1.0,1,2697378,F,55,0,15000000,0,18000000,20000000,3000000,Married,High School,Tỉnh Thái Bình,Hưng Hà,Tỉnh Thái Bình
16896295,2017-10-26,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,24,11.0,0.0,13419000.0,0.0,0.0,0,1218107,F,22,0,10000000,0,12000000,40000000,4000000,Married,College,Tỉnh Hải Dương,Hải Dương,Tỉnh Hải Dương
16813657,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,12.0,1.0,14964000.0,1.0,1.0,1,1234743,M,53,0,5000000,0,7200000,20000000,4000000,Married,High School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh
16408324,2017-10-04,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,12.0,1.0,14948916.0,1.0,1.0,1,1234743,M,41,0,7000000,0,36000000,20000000,5000000,Married,High School,Tỉnh Nam Định,Ý Yên,Tỉnh Nam Định
16407337,2017-10-04,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,15,12.0,1.0,22441258.0,1.0,1.0,1,1859258,F,39,0,10000000,0,12000000,20000000,4000000,Married,Basic School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng
16250003,2017-10-03,2018-10-26,12,FC UP CAT B NEW- 610,30000000,1650000,31650000,47.0,36,12.0,1.0,20057000.0,1.0,1.0,1,1654605,F,25,0,8200000,0,12000000,8200000,1000000,Single,High School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
16422986,2017-10-06,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,30000000,1650000,31650000,44.5,24,14.0,1.0,26302000.0,1.0,1.0,1,2014302,M,26,0,10000000,0,24000000,34000000,6000000,Married,College,Tỉnh Hải Dương,Hải Dương,Tỉnh Hải Dương
16695856,2017-10-18,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,30,13.0,1.0,34775000.0,1.0,1.0,1,2662357,F,36,0,12000000,0,12000000,25000000,9000000,Married,High School,Tỉnh Quảng Ngãi,Trà Bồng,Tỉnh Quảng Ngãi
16661773,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,30,12.0,1.0,19314140.0,1.0,1.0,1,1597414,M,27,0,10000000,0,24000000,20000000,5000000,Single,High School,Tỉnh Nam Định,Vụ Bản,Tỉnh Nam Định
16701269,2017-10-25,2018-10-26,12,FC UP CAT B NEW- 610,20000000,1100000,21100000,47.0,36,5.0,0.0,5855000.0,0.0,0.0,0,1103070,F,47,0,7757000,0,15600000,40000000,10000000,Divorced,Middle School,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
16438836,2017-10-07,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,12.0,1.0,14964000.0,1.0,1.0,1,1234743,F,50,0,7000000,0,9600000,25000000,3000000,Married,Basic School,Tỉnh Bến Tre,Mỏ Cày Nam,Tỉnh Bến Tre
16788199,2017-10-28,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,1375000,26375000,35.0,24,6.0,0.0,31535000.0,1.0,0.0,1,1543429,M,33,0,19000000,0,24000000,25000000,4000000,Married,Middle School,Thành phố Cần Thơ,Thới Lai,Thành phố Cần Thơ
16759366,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,24,6.0,0.0,34245231.0,1.0,0.0,1,2023033,F,37,0,18000000,0,12000000,28000000,5000000,Married,Working Cerfiticate,Tỉnh Yên Bái,Văn Yên,Tỉnh Yên Bái
16379647,2017-10-04,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,6.0,0.0,7801104.0,0.0,0.0,0,1105184,M,23,0,10000000,0,12000000,50000000,8000000,Single,High School,Tỉnh Gia Lai,Đức Cơ,Tỉnh Gia Lai
16738504,2017-10-24,2018-10-26,12,FC UP EVN CLASSIC - 292,9500000,522500,10022500,60.0,12,11.0,0.0,13690586.0,1.0,0.0,1,1130793,F,44,0,9000000,0,12000000,20000000,4000000,Married,Middle School,Tỉnh Bình Phước,Phú Riềng,Tỉnh Bình Phước
16659444,2017-10-17,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,40000000,2200000,42200000,33.5,30,13.0,1.0,27385000.0,1.0,1.0,1,2095439,M,33,0,12000000,0,12000000,16000000,4000000,Married,High School,Thành phố Hải Phòng,Kiến Thụy,Thành phố Hải Phòng
16781921,2017-10-31,2018-10-26,12,FC UP SUR INS 37 NEW- 612,50000000,2750000,52750000,37.0,36,12.0,1.0,29475870.0,1.0,1.0,1,2446287,F,31,0,15000000,0,18000000,25000000,5000000,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,Long Điền,Tỉnh Bà Rịa - Vũng Tàu
16527780,2017-10-11,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,25000000,1375000,26375000,45.0,24,10.0,0.0,16980000.0,0.0,0.0,0,1685861,F,39,0,7000000,0,12000000,12000000,2000000,Married,Master Degree,Tỉnh Tiền Giang,Gò Công Tây,Tỉnh Tiền Giang
16617115,2017-10-17,2018-10-26,12,FC UP SUR BIKE BASIC - 546,12000000,0,12000000,68.0,12,12.0,1.0,17016000.0,1.0,1.0,1,1405284,M,27,0,4900000,0,12000000,20000000,6000000,Married,College,Tỉnh Lâm Đồng,Di Linh,Tỉnh Lâm Đồng
16746679,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,18,9.0,0.0,27471069.0,1.0,0.0,1,1633069,M,33,0,9000000,0,12000000,30000000,5000000,Married,Middle School,Tỉnh Bến Tre,Chợ Lách,Tỉnh Bến Tre
16339171,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,3.0,0.0,8120000.0,0.0,0.0,0,2697378,F,42,0,15000000,0,18000000,30000000,5500000,Married,High School,Tỉnh Ninh Bình,Ninh Bình,Tỉnh Ninh Bình
16872337,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,0,25000000,35.0,24,6.0,0.0,8850000.0,0.0,0.0,0,1462966,F,32,0,14000000,0,18000000,24000000,7000000,Married,High School,Thành phố Hà Nội,Thạch Thất,Thành phố Hà Nội
16641846,2017-10-18,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,30000000,1650000,31650000,44.5,24,12.0,1.0,24304322.0,1.0,1.0,1,2014302,M,31,0,10000000,0,36000000,25000000,4000000,Married,High School,Tỉnh Đồng Tháp,Lai Vung,Tỉnh Đồng Tháp
16718044,2017-10-20,2018-10-26,12,FC UP CAT A NEW- 608,30000000,1650000,31650000,37.0,24,12.0,1.0,22800000.0,1.0,1.0,1,1885667,M,45,0,8213000,0,9600000,19000000,3000000,Married,Middle School,TP Hồ Chí Minh,Quận 2,TP Hồ Chí Minh
16551319,2017-10-19,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,5.0,0.0,6361000.0,0.0,0.0,0,1911265,F,49,0,6000000,0,18000000,15000000,5000000,Married,Basic School,Tỉnh An Giang,Chợ Mới,Tỉnh An Giang
16526042,2017-10-11,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,12.0,1.0,16612000.0,1.0,1.0,1,1372100,M,20,0,10000000,0,12000000,25000000,3000000,Single,High School,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
16830930,2017-10-25,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,13.0,1.0,13169840.0,0.0,0.0,1,1105184,M,32,0,10000000,0,12000000,23000000,5000000,Married,High School,Tỉnh Quảng Ninh,Quảng Yên,Tỉnh Quảng Ninh
16665584,2017-10-21,2018-10-26,12,FC UP SUR BIKE BASIC - 546,12000000,0,12000000,68.0,12,12.0,1.0,17015000.0,1.0,1.0,1,1405284,F,26,0,7000000,0,6000000,18000000,3000000,Single,High School,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
16709183,2017-10-22,2018-10-26,12,FC UP CAT B NEW- 610,25000000,1375000,26375000,47.0,36,11.0,0.0,15316000.0,0.0,0.0,0,1378837,M,34,0,5012000,0,21600000,20000000,4000000,Single,High School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
16876850,2017-10-27,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,24,12.0,1.0,17066000.0,0.0,0.0,0,1529012,F,34,0,7000000,0,12000000,15000000,4000000,Married,Middle School,Tỉnh Bình Thuận,Bắc Bình,Tỉnh Bình Thuận
16549474,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,12,12.0,1.0,39515000.0,0.0,0.0,1,3323639,M,51,0,40000000,0,12000000,60000000,5000000,Married,Middle School,Tỉnh An Giang,An Phú,Tỉnh An Giang
16779253,2017-10-23,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,9.0,0.0,10839472.0,0.0,0.0,0,1342868,F,52,0,12000000,0,18000000,25000000,5000000,Other,Middle School,Tỉnh Khánh Hòa,Khánh Sơn,Tỉnh Khánh Hòa
16504651,2017-10-06,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,8.0,0.0,10831000.0,0.0,0.0,0,1348689,M,27,0,8000000,0,12000000,25000000,4000000,Married,High School,Thành phố Hà Nội,Chương Mỹ,Thành phố Hà Nội
16900259,2017-10-26,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,12,7.0,0.0,26517000.0,0.0,0.0,1,2215760,M,27,0,7000000,0,12000000,30000000,7000000,Single,Working Cerfiticate,Tỉnh Quảng Trị,Cam Lộ,Tỉnh Quảng Trị
16862435,2017-10-27,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,30,2.0,0.0,31650000.0,1.0,0.0,1,1571579,M,27,0,28000000,0,24000000,58000000,4000000,Married,College,Tỉnh Thái Nguyên,Thái Nguyên,Tỉnh Thái Nguyên
16457825,2017-10-11,2018-10-26,12,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,10000000,550000,10550000,35.0,12,11.0,0.0,11737000.0,0.0,0.0,0,1054610,F,23,0,4739000,0,7200000,11000000,1500000,Married,Middle School,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai
16638078,2017-10-17,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,25000000,1375000,26375000,44.5,24,-1.0,-1.0,-1.0,-1.0,-1.0,0,1678585,M,32,0,10000000,0,18000000,35000000,2000000,Married,Middle School,Tỉnh Tiền Giang,Mỹ Tho,Tỉnh Tiền Giang
16649047,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,12.0,1.0,22932000.0,0.0,0.0,1,1911265,M,43,0,10000000,0,12000000,30000000,6500000,Married,Middle School,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
16410753,2017-10-07,2018-10-26,12,FC UP CAT A NEW- 608,30000000,1650000,31650000,37.0,15,13.0,1.0,34828000.0,1.0,1.0,1,2667218,M,27,0,7000000,0,12000000,45000000,6000000,Married,High School,Tỉnh Đồng Nai,Định Quán,Tỉnh Đồng Nai
17003183,2017-10-31,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,4.0,0.0,5442756.0,0.0,0.0,0,1348689,M,45,0,10000000,0,18000000,25000000,7000000,Single,High School,Thành phố Hà Nội,Hoàn Kiếm,Thành phố Hà Nội
16757938,2017-10-24,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,15,12.0,1.0,16932000.0,1.0,1.0,1,1398549,M,32,0,5000000,0,36000000,35000000,7000000,Married,Master Degree,Tỉnh Bạc Liêu,Bạc Liêu,Tỉnh Bạc Liêu
16593695,2017-10-18,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,0,30000000,35.0,30,12.0,1.0,18314507.0,1.0,1.0,1,1514137,F,30,0,9000000,0,12000000,18000000,4000000,Married,High School,Tỉnh Đắk Lắk,Cư M'gar,Tỉnh Đắk Lắk
16939540,2017-10-31,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,12,11.0,0.0,24508000.0,0.0,0.0,0,2215760,F,30,0,10000000,0,18000000,43000000,5000000,Single,Middle School,Tỉnh Bình Thuận,Phan Thiết,Tỉnh Bình Thuận
16451697,2017-10-05,2018-10-26,12,FC UP L.G 2 TSA SCORE- 535,20000000,1100000,21100000,42.5,12,12.0,1.0,26654131.0,1.0,1.0,1,2188869,M,32,0,10000000,0,9600000,16000000,4000000,Married,High School,Tỉnh Nam Định,Trực Ninh,Tỉnh Nam Định
16507532,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,24,12.0,1.0,22370140.0,1.0,1.0,1,1852114,M,31,0,7000000,0,9600000,13000000,2500000,Married,Middle School,Tỉnh Long An,Đức Hòa,Tỉnh Long An
16996315,2017-10-31,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,24,3.0,0.0,5517000.0,0.0,0.0,0,1827160,F,37,0,8000000,0,12000000,15000000,3500000,Married,High School,Tỉnh Hải Dương,Hải Dương,Tỉnh Hải Dương
16798702,2017-10-27,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,0,20000000,47.0,24,11.0,0.0,14438259.0,0.0,0.0,0,1300569,F,26,0,8000000,0,12000000,40000000,4000000,Single,Master Degree,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
16574085,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,12.0,1.0,23088000.0,1.0,1.0,1,1911265,M,30,0,8000000,0,24000000,25000000,10000000,Married,Middle School,Tỉnh An Giang,Châu Thành,Tỉnh An Giang
16658448,2017-10-19,2018-10-26,12,FC UP SUR BIKE BASIC - 546,12000000,660000,12660000,68.0,18,13.0,1.0,14976000.0,1.0,1.0,1,1140141,M,27,0,7000000,0,9600000,13000000,3000000,Married,High School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai
16481275,2017-10-05,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,24,-1.0,-1.0,-1.0,-1.0,-1.0,0,3086857,M,32,0,10000000,0,18000000,21000000,5200000,Married,Middle School,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
16353743,2017-10-03,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,30,4.0,0.0,24524160.0,1.0,0.0,1,1047720,F,36,0,6300000,0,12000000,70000000,10000000,Married,High School,Tỉnh Thái Nguyên,Phú Lương,Tỉnh Thái Nguyên
16347659,2017-10-04,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,12,12.0,1.0,26377520.0,0.0,0.0,1,2215760,M,57,0,10000000,0,18000000,25000000,4000000,Married,High School,Tỉnh Bình Phước,Phú Riềng,Tỉnh Bình Phước
16575766,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,1375000,26375000,35.0,30,12.0,1.0,14778537.0,0.0,0.0,0,1331179,F,25,0,15000000,0,12000000,32000000,6000000,Married,High School,Tỉnh Thanh Hóa,Thiệu Hóa,Tỉnh Thanh Hóa
16627924,2017-10-13,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,25000000,1375000,26375000,47.0,24,12.0,1.0,20724000.0,1.0,1.0,1,1715125,M,27,0,7000000,0,12000000,25000000,2500000,Single,High School,Tỉnh Quảng Ninh,Móng Cái,Tỉnh Quảng Ninh
16854096,2017-10-24,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,12.0,1.0,16316579.0,1.0,1.0,1,1348689,F,33,0,6000000,0,21600000,18000000,4500000,Married,Middle School,TP Hồ Chí Minh,Hóc Môn,TP Hồ Chí Minh
16880559,2017-10-29,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,15000000,825000,15825000,33.5,24,11.0,0.0,10186000.0,0.0,0.0,0,913580,F,54,0,8000000,0,12000000,40000000,4000000,Married,High School,Thành phố Cần Thơ,Ninh Kiều,Thành phố Cần Thơ
16940687,2017-10-31,2018-10-26,12,FC UP L.G 3 LS 50 - 760,25000000,1375000,26375000,50.0,24,11.0,0.0,19483000.0,0.0,0.0,0,1759497,M,51,0,10000000,0,12000000,30000000,4000000,Married,Middle School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai
16359931,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 3- 541,20000000,1100000,21100000,59.99,24,12.0,1.0,18480036.0,1.0,1.0,1,1529012,F,30,0,7000000,0,9600000,15000000,4000000,Married,Middle School,Tỉnh Hậu Giang,Ngã Bảy,Tỉnh Hậu Giang
16774845,2017-10-28,2018-10-26,12,FC UP CAT B NEW- 610,30000000,1650000,31650000,47.0,24,12.0,1.0,24852000.0,1.0,1.0,1,2058150,F,39,0,7933000,0,9600000,25000000,3000000,Married,Middle School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
16833270,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,12.0,1.0,16328512.0,1.0,1.0,1,1348689,M,33,0,15000000,0,12000000,25000000,3000000,Married,High School,Tỉnh Lâm Đồng,Bảo Lộc,Tỉnh Lâm Đồng
