APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT,kmeans_labels,REPAYMENT_RATE,REMAINING_TERM,EXPENSE_INCOME_RATIO,INCOME,AGE_TERM_RATIO,INSURANCE_LOAN_RATIO
16965525,2017-10-31,2018-10-26,12,FC CD FPT OCT OUT-1971,9090000,599940,9689940,0.01,6,6.0,1.0,9768000.0,1.0,1.0,1,1616000,F,29,1.0,7000000,0,1700000,13000000,4000000,Married,Bachelor,Tỉnh Sơn La,Mường La,Tỉnh Sơn La,1,1.0080557774351544,0.0,0.285,14300000,4.833333333333333,0.066
16749821,2017-10-19,2018-10-26,12,FC CD MBW SEP IN-1864,2214000,146124,2360124,0.01,4,4.0,1.0,2409000.0,1.0,1.0,1,591000,M,34,1.0,7500000,0,1500000,14000000,2000000,Married,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,1,1.0207090813872493,0.0,0.16279069767441862,18000000,8.5,0.066
16934077,2017-10-30,2018-10-26,12,FC CD P DP0 LP - 848,6700000,335000,7035000,85.0,8,7.0,0.0,8465000.0,0.0,0.0,0,1182000,M,32,0.0,8000000,0,800000,15000000,4000000,Married,High School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng,1,1.203269367448472,1.0,0.20869565217391303,18200000,4.0,0.05
16387491,2017-10-06,2018-10-26,12,FC TW ATTRACTIVE NEW - 151,36000000,0,36000000,45.0,12,10.0,0.0,45671742.0,1.0,0.0,1,3781000,F,34,2.0,8000000,0,800000,20000000,2200000,Married,High School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh,0,1.2686595,2.0,0.10714285714285714,25000000,2.8333333333333335,0.0
16577366,2017-10-13,2018-10-26,12,FC TW ATTRACTIVE NEW - 151,26950000,1347500,28297500,45.0,24,12.0,1.0,21852000.0,1.0,1.0,1,1809000,F,35,0.0,12000000,0,1000000,25000000,4000000,Married,High School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh,0,0.7722236946726743,12.0,0.13513513513513514,32000000,1.4583333333333333,0.05
16965170,2017-10-30,2018-10-26,12,FC CD FPT OCT OUT-1935,7191000,474606,7665606,0.01,6,6.0,1.0,7740000.0,1.0,1.0,1,1278000,M,23,0.0,10000000,0,2000000,10000000,2000000,Single,High School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh,1,1.0097049078702975,0.0,0.2,16000000,3.8333333333333335,0.066
16445423,2017-10-13,2018-10-26,12,FC CD PORT LP NEW-1848,3600000,180000,3780000,65.0,6,6.0,1.0,4600000.0,1.0,1.0,1,755000,M,28,0.0,7000000,0,500000,15000000,1500000,Single,High School,Tỉnh Bến Tre,Giồng Trôm,Tỉnh Bến Tre,1,1.216931216931217,0.0,0.09090909090909091,20000000,4.666666666666667,0.05
16844846,2017-10-27,2018-10-26,12,FC CD DMX SEP OUT-1896,5154000,340164,5494164,0.01,6,6.0,1.0,5568000.0,1.0,1.0,1,916000,F,49,0.0,13600000,0,2000000,26000000,4000000,Married,High School,Tỉnh Đăk Lăk,Cư M gar,Tỉnh Đăk Lăk,1,1.013438987259936,0.0,0.15151515151515152,33600000,8.166666666666666,0.066
16636589,2017-10-13,2018-10-26,12,FC CD PORT LP NEW-1848,2303000,115150,2418150,65.0,6,6.0,1.0,2970000.0,1.0,1.0,1,483000,M,21,0.0,7500000,0,700000,20000000,2000000,Single,Master Degree,Thành phố Hà Nội,Tây Hồ,Thành phố Hà Nội,1,1.228211649401402,0.0,0.09818181818181818,24800000,3.5,0.05
16507319,2017-10-10,2018-10-26,12,FC CD MBW SEP IN-1864,2814000,185724,2999724,0.01,4,4.0,1.0,3048000.0,1.0,1.0,1,750000,M,27,1.0,7000000,0,1000000,13000000,3000000,Married,Middle School,Tỉnh Thái Nguyên,Võ Nhai,Tỉnh Thái Nguyên,1,1.0160934806002153,0.0,0.2,16000000,6.75,0.066
16715261,2017-10-19,2018-10-26,12,FC CD KEY DEALERS 1 - 811,3990000,199500,4189500,45.0,6,6.0,1.0,4829000.0,1.0,1.0,1,793000,F,42,0.0,8000000,0,1000000,40000000,5000000,Married,Basic School,Tỉnh Bến Tre,Mỏ Cày Bắc,Tỉnh Bến Tre,1,1.152643513545769,0.0,0.125,42000000,7.0,0.05
16829976,2017-10-23,2018-10-26,12,FC CD FPT OCT OUT-1970,6499000,428934,6927934,0.01,6,6.0,1.0,7003000.0,1.0,1.0,1,1155000,F,43,1.0,5000000,0,1000000,25000000,4500000,Married,High School,Thành phố Hà Nội,Long Biên,Thành phố Hà Nội,1,1.0108352648856065,0.0,0.18333333333333332,24500000,7.166666666666667,0.066
16777897,2017-10-23,2018-10-26,12,FC CD FPT OCT OUT-1971,9590000,632940,10222940,0.01,6,6.0,1.0,10296000.0,1.0,1.0,1,1704000,M,35,1.0,10000000,0,1200000,19000000,4500000,Civil Marriage/live-in,High School,Thành phố Hà Nội,Hà Đông,Thành phố Hà Nội,1,1.0071466720923727,0.0,0.19655172413793104,23300000,5.833333333333333,0.066
16826563,2017-10-24,2018-10-26,12,FC CD PORT NON-KD LP NEW-1850,1600000,105600,1705600,65.0,3,3.0,1.0,1956000.0,1.0,1.0,1,632000,M,31,0.0,5000000,0,800000,9000000,3500000,Married,High School,Tỉnh Sơn La,Quỳnh Nhai,Tỉnh Sơn La,1,1.146810506566604,0.0,0.30714285714285716,9700000,10.333333333333334,0.066
16825293,2017-10-25,2018-10-26,12,FC CD OPPO F3 LITE-1847,4600000,303600,4903600,48.2,6,6.0,1.0,5760000.0,1.0,1.0,1,936000,F,21,0.0,6000000,0,800000,6000000,800000,Single,High School,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh,1,1.1746471979769966,0.0,0.13333333333333333,10400000,3.5,0.066
16678211,2017-10-17,2018-10-26,12,FC CD MBW SEP IN-1864,2694000,177804,2871804,0.01,4,4.0,1.0,2920000.0,1.0,1.0,1,718000,M,27,1.0,9000000,0,1000000,15000000,3000000,Married,Middle School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai,1,1.0167824823699667,0.0,0.16666666666666666,20000000,6.75,0.066
16520570,2017-10-13,2018-10-26,12,FC TW E STANDARD EBIKE-197,12800000,640000,13440000,55.0,12,12.0,1.0,17906000.0,1.0,1.0,1,1481000,M,42,0.0,9000000,0,1000000,35000000,5000000,Civil Marriage/live-in,College,Tỉnh Quảng Trị,Đông Hà,Tỉnh Quảng Trị,0,1.3322916666666667,0.0,0.13636363636363635,38000000,3.5,0.05
16632862,2017-10-24,2018-10-26,12,FC CD OPPO F3 LITE-1847,4600000,0,4600000,48.2,6,5.0,0.0,5340000.0,1.0,0.0,1,878000,M,35,2.0,10000000,0,1000000,20000000,4000000,Married,High School,Thành phố Hà Nội,Thạch Thất,Thành phố Hà Nội,1,1.1608695652173913,1.0,0.16666666666666666,25000000,5.833333333333333,0.0
16672713,2017-10-18,2018-10-26,12,FC TW ATTRACTIVE NEW - 151,35000000,1750000,36750000,45.0,24,13.0,1.0,29226000.0,1.0,1.0,1,2350000,F,33,3.0,15000000,0,1000000,30000000,5000000,Married,High School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh,0,0.795265306122449,11.0,0.13333333333333333,39000000,1.375,0.05
16577771,2017-10-11,2018-10-26,12,FC TW ATTRACTIVE NEW - 151,36000000,1800000,37800000,45.0,12,12.0,1.0,47784000.0,1.0,1.0,1,3970000,M,27,0.0,10000000,0,1500000,30000000,4000000,Other,Middle School,Tỉnh Bình Thuận,Tuy Phong,Tỉnh Bình Thuận,0,1.2641269841269842,0.0,0.1375,34500000,2.25,0.05
16479225,2017-10-07,2018-10-26,12,FC CD DMX SEP OUT-1896,9900000,653400,10553400,0.01,6,6.0,1.0,10626000.0,1.0,1.0,1,1759000,M,47,0.0,8000000,0,1000000,16000000,5000000,Married,Working Cerfiticate,Tỉnh Quảng Ninh,Đông Triều,Tỉnh Quảng Ninh,1,1.0068792995622264,0.0,0.25,18000000,7.833333333333333,0.066
16540637,2017-10-11,2018-10-26,12,FC CD PORT LP NEW-1848,5590000,279500,5869500,65.0,6,6.0,1.0,7104000.0,1.0,1.0,1,1172000,F,48,0.0,6500000,0,1000000,25000000,4500000,Married,Working Cerfiticate,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh,1,1.2103245591617684,0.0,0.1746031746031746,26000000,8.0,0.05
16433407,2017-10-11,2018-10-26,12,FC TW PLATINUM DP SUPER - 141,20000000,1000000,21000000,35.0,12,3.0,0.0,23643000.0,0.0,0.0,0,2100000,M,37,0.0,10000000,0,1000000,25000000,4000000,Married,High School,Tỉnh Lâm Đồng,Bảo Lâm,Tỉnh Lâm Đồng,0,1.125857142857143,9.0,0.14285714285714285,30000000,3.0833333333333335,0.05
16377465,2017-10-04,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2000000,0,2000000,45.0,6,6.0,1.0,2289000.0,1.0,1.0,1,379000,F,24,1.0,8000000,0,1400000,15000000,2500000,Single,Working Cerfiticate,Tỉnh Hà Tĩnh,Kỳ Anh,Tỉnh Hà Tĩnh,1,1.1445,0.0,0.16956521739130434,19100000,4.0,0.0
16824333,2017-10-27,2018-10-26,12,FC CD NONKEY MAR SUB3.4-1495,6480000,427680,6907680,0.01,6,6.0,1.0,6990000.0,1.0,1.0,1,1152000,F,45,0.0,5000000,0,800000,8000000,2400000,Married,High School,Tỉnh Sơn La,Phù Yên,Tỉnh Sơn La,1,1.0119171704537557,0.0,0.24615384615384617,9800000,7.5,0.066
16916023,2017-10-27,2018-10-26,12,FC CD P DP0 LP - 848,4690000,234500,4924500,85.0,6,6.0,1.0,6369000.0,1.0,1.0,1,1036000,F,25,1.0,9000000,0,2500000,17000000,7000000,Married,Middle School,TP Hồ Chí Minh,Quận 2,TP Hồ Chí Minh,1,1.2933292720073104,0.0,0.36538461538461536,16500000,4.166666666666667,0.05
16873037,2017-10-25,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4490000,224500,4714500,35.0,9,9.0,1.0,5575000.0,1.0,1.0,1,604000,M,25,0.0,9000000,0,1000000,20000000,5000000,Married,Working Cerfiticate,Tỉnh Quảng Ninh,Cẩm Phả,Tỉnh Quảng Ninh,1,1.1825220065754587,0.0,0.20689655172413793,23000000,2.7777777777777777,0.05
16869234,2017-10-25,2018-10-26,12,FC CD DMX SEP OUT-1896,5000000,330000,5330000,0.01,6,6.0,1.0,5406000.0,1.0,1.0,1,889000,F,51,0.0,7000000,0,800000,25000000,5000000,Married,College,Tỉnh Bà Rịa - Vũng Tàu,Châu Đức,Tỉnh Bà Rịa - Vũng Tàu,1,1.0142589118198875,0.0,0.18125,26200000,8.5,0.066
16797756,2017-10-23,2018-10-26,12,FC CD NOKIA JUNE SUB7-1684,2982000,196812,3178812,0.01,6,4.0,0.0,3252000.0,1.0,0.0,1,530000,F,20,0.0,6000000,0,1000000,20000000,4000000,Single,High School,TP Hồ Chí Minh,Quận 8,TP Hồ Chí Minh,1,1.023023695644788,2.0,0.19230769230769232,21000000,3.3333333333333335,0.066
16577825,2017-10-14,2018-10-26,12,FC TW 0% DP - 143,28000000,1540000,29540000,45.0,18,12.0,1.0,27590000.0,1.0,1.0,1,2287000,F,27,1.0,6500000,0,1000000,15000000,3000000,Married,College,Thành phố Đà Nẵng,Cẩm Lệ,Thành phố Đà Nẵng,0,0.9339878131347326,6.0,0.18604651162790697,17500000,1.5,0.055
16670944,2017-10-18,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,5890000,294500,6184500,35.0,9,9.0,1.0,7236000.0,1.0,1.0,1,792000,M,22,0.0,5500000,0,800000,22000000,2800000,Single,College,TỈNH PHÚ YÊN,Phú Hòa,TỈNH PHÚ YÊN,1,1.170021828765462,0.0,0.13090909090909092,23900000,2.4444444444444446,0.05
16567994,2017-10-17,2018-10-26,12,FC CD VIVO SEP IN-1891,4683000,309078,4992078,0.01,6,6.0,1.0,5070000.0,1.0,1.0,1,833000,F,35,0.0,7000000,0,1000000,18000000,4000000,Married,Middle School,Tỉnh Vĩnh Long,Bình Minh,Tỉnh Vĩnh Long,1,1.0156091311073265,0.0,0.2,20000000,5.833333333333333,0.066
16586299,2017-10-17,2018-10-26,12,FC CD DMX SEP IN-1899,7910000,0,7910000,0.01,6,6.0,1.0,7986000.0,1.0,1.0,1,1319000,F,26,0.0,8000000,0,800000,8000000,800000,Single,High School,Tỉnh Khánh Hòa,Cam Lâm,Tỉnh Khánh Hòa,1,1.0096080910240202,0.0,0.1,14400000,4.333333333333333,0.0
16680585,2017-10-20,2018-10-26,12,FC CD NOKIA JUNE SUB7-1684,3913000,258258,4171258,0.01,6,6.0,1.0,4248000.0,1.0,1.0,1,696000,M,30,1.0,12000000,0,1000000,24000000,3000000,Married,High School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương,1,1.0183978070884132,0.0,0.1111111111111111,32000000,5.0,0.066
16402513,2017-10-04,2018-10-26,12,FC CD DMX SEP IN-1899,5310000,350460,5660460,0.01,6,6.0,1.0,5724000.0,1.0,1.0,1,944000,M,49,3.0,7000000,0,900000,17000000,2200000,Married,Middle School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai,1,1.0112252361115528,0.0,0.12916666666666668,20900000,8.166666666666666,0.066
16481511,2017-10-09,2018-10-26,12,FC CD DMX SEP IN-1899,6890000,454740,7344740,0.01,6,6.0,1.0,7417000.0,1.0,1.0,1,1225000,F,30,2.0,10000000,0,1000000,20000000,4000000,Married,Middle School,Tỉnh Long An,Cần Đước,Tỉnh Long An,1,1.0098383332834109,0.0,0.16666666666666666,25000000,5.0,0.066
16655992,2017-10-19,2018-10-26,12,FC CD NONKEY MAR SUB3.4-1495,8700000,574200,9274200,0.01,6,6.0,1.0,9348000.0,1.0,1.0,1,1546000,F,45,2.0,5000000,0,500000,20000000,3000000,Married,Middle School,Tỉnh Bà Rịa - Vũng Tàu,Xuyên Mộc,Tỉnh Bà Rịa - Vũng Tàu,1,1.0079575596816976,0.0,0.14,21500000,7.5,0.066
16642235,2017-10-27,2018-10-26,12,FC TW 0% DP - 143,34500000,1897500,36397500,45.0,18,10.0,0.0,28288000.0,0.0,0.0,0,2818000,F,32,0.0,10000000,0,1200000,27000000,6700000,Married,High School,Tỉnh Bạc Liêu,Bạc Liêu,Tỉnh Bạc Liêu,0,0.7771962360052201,8.0,0.21351351351351353,29100000,1.7777777777777777,0.055
16687731,2017-10-23,2018-10-26,12,FC CD P DP0 LP - 848,7290000,364500,7654500,85.0,6,3.0,0.0,4977000.0,0.0,0.0,0,1611000,M,26,0.0,9000000,0,1000000,28000000,3000000,Divorced,High School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương,1,0.6502057613168725,3.0,0.10810810810810811,33000000,4.333333333333333,0.05
16513358,2017-10-11,2018-10-26,12,FC CD DMX SEP IN-1899,5590000,368940,5958940,0.01,6,2.0,0.0,2012000.0,0.0,0.0,0,994000,M,24,0.0,8000000,0,1200000,17000000,4500000,Married,High School,Tỉnh Sơn La,Mai Sơn,Tỉnh Sơn La,1,0.3376439433859042,4.0,0.228,19300000,4.0,0.066
16392491,2017-10-03,2018-10-26,12,FC CD DMX SEP OUT-1896,4500000,297000,4797000,0.01,6,6.0,1.0,4860000.0,1.0,1.0,1,800000,M,31,2.0,6000000,0,500000,10000000,3000000,Married,Middle School,Tỉnh Quảng Ngãi,Đức Phổ,Tỉnh Quảng Ngãi,1,1.0131332082551594,0.0,0.21875,12500000,5.166666666666667,0.066
16795939,2017-10-21,2018-10-26,12,FC CD PORT LP NEW-1848,3880000,194000,4074000,65.0,6,5.0,0.0,4956000.0,1.0,0.0,1,814000,M,26,1.0,8000000,0,1000000,18000000,4000000,Married,High School,TP Hồ Chí Minh,Quận 6,TP Hồ Chí Minh,1,1.2164948453608246,1.0,0.19230769230769232,21000000,4.333333333333333,0.05
16344185,2017-10-09,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,5752000,287600,6039600,35.0,9,9.0,1.0,7065000.0,1.0,1.0,1,773000,M,39,1.0,8000000,0,1200000,20000000,6800000,Divorced,Bachelor,Thành phố Hải Phòng,Lê Chân,Thành phố Hải Phòng,1,1.1697794555930856,0.0,0.2857142857142857,20000000,4.333333333333333,0.05
16570947,2017-10-13,2018-10-26,12,FC CD DMX SEP IN-1898,4390000,289740,4679740,0.01,4,4.0,1.0,4728000.0,1.0,1.0,1,1170000,F,47,0.0,6000000,0,1000000,18000000,3000000,Civil Marriage/live-in,High School,Tỉnh Cà Mau,Đầm Dơi,Tỉnh Cà Mau,1,1.010312538730784,0.0,0.16666666666666666,20000000,11.75,0.066
16745157,2017-10-19,2018-10-26,12,FC TW PLATINUM DP -129,17960000,898000,18858000,35.0,12,12.0,1.0,22764000.0,1.0,1.0,1,1886000,F,30,0.0,5500000,0,1400000,24000000,7000000,Single,High School,TP Hồ Chí Minh,Quận 6,TP Hồ Chí Minh,0,1.2071269487750558,0.0,0.2847457627118644,21100000,2.5,0.05
16536049,2017-10-09,2018-10-26,12,FC CD KEY DEALERS 1 - 811,9990000,499500,10489500,45.0,6,6.0,1.0,11982000.0,1.0,1.0,1,1985000,F,46,0.0,8000000,0,1000000,20000000,5000000,Civil Marriage/live-in,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,1,1.1422851422851423,0.0,0.21428571428571427,22000000,7.666666666666667,0.05
16983469,2017-10-31,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,M,25,0.0,4000000,0,700000,8000000,1400000,Single,High School,Tỉnh An Giang,Châu Đốc,Tỉnh An Giang,1,1.0145826119865688,0.0,0.175,9900000,4.166666666666667,0.066
16425666,2017-10-05,2018-10-26,12,FC CD DMX SEP OUT-1896,7990000,527340,8517340,0.01,6,6.0,1.0,8592000.0,1.0,1.0,1,1420000,M,40,0.0,7000000,0,800000,7000000,800000,Married,Middle School,Tỉnh Ninh Thuận,Ninh Hải,Tỉnh Ninh Thuận,1,1.0087656474908833,0.0,0.11428571428571428,12400000,6.666666666666667,0.066
16795740,2017-10-23,2018-10-26,12,FC CD NP DMX ECONOMY - 857,2443000,122150,2565150,45.0,6,6.0,1.0,2984000.0,1.0,1.0,1,486000,M,50,2.0,18000000,0,2000000,30000000,5000000,Married,High School,TP Hồ Chí Minh,Quận 10,TP Hồ Chí Minh,1,1.1632847981599517,0.0,0.14583333333333334,41000000,8.333333333333334,0.05
16475895,2017-10-11,2018-10-26,12,FC CD MBW JULY OUT-1721,6293000,415338,6708338,0.01,6,6.0,1.0,6786000.0,1.0,1.0,1,1119000,M,29,0.0,9000000,0,1000000,18000000,3000000,Married,College,Tỉnh Nghệ An,Hưng Nguyên,Tỉnh Nghệ An,1,1.0115769360458582,0.0,0.14814814814814814,23000000,4.833333333333333,0.066
16874144,2017-10-26,2018-10-26,12,FC CD PORT LP NEW-1848,3590000,179500,3769500,65.0,6,6.0,1.0,4641000.0,1.0,1.0,1,753000,M,29,0.0,6000000,0,1000000,20000000,3000000,Other,Middle School,Tỉnh Bình Thuận,Tánh Linh,Tỉnh Bình Thuận,1,1.2311977715877438,0.0,0.15384615384615385,22000000,4.833333333333333,0.05
16967130,2017-10-31,2018-10-26,12,FC CD KEY DEALERS 1 - 811,3000000,150000,3150000,45.0,6,4.0,0.0,3608000.0,1.0,0.0,1,597000,F,28,0.0,5500000,0,1000000,14000000,3000000,Married,Working Cerfiticate,Tỉnh Quảng Nam,Núi Thành,Tỉnh Quảng Nam,1,1.1453968253968254,2.0,0.20512820512820512,15500000,4.666666666666667,0.05
16894383,2017-10-30,2018-10-26,12,FC CD PORT LP NEW-1848,2290000,114500,2404500,65.0,6,5.0,0.0,2998000.0,1.0,0.0,1,481000,M,30,1.0,10000000,0,1000000,15000000,5000000,Married,High School,Tỉnh Long An,Châu Thành,Tỉnh Long An,1,1.2468288625493866,1.0,0.24,19000000,5.0,0.05
16914540,2017-10-27,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2000000,100000,2100000,45.0,6,6.0,1.0,2448000.0,1.0,1.0,1,398000,M,33,2.0,10000000,0,800000,18000000,3200000,Married,High School,Thành phố Hải Phòng,Dương Kinh,Thành phố Hải Phòng,1,1.1657142857142857,0.0,0.14285714285714285,24000000,5.5,0.05
16811513,2017-10-25,2018-10-26,12,FC CD DMX SEP OUT-1896,12400000,818400,13218400,0.01,6,6.0,1.0,13296000.0,1.0,1.0,1,2204000,F,50,0.0,7500000,0,1000000,14000000,4000000,Divorced,Working Cerfiticate,Tỉnh Ninh Thuận,Phan Rang-Tháp Chàm,Tỉnh Ninh Thuận,1,1.0058706046117534,0.0,0.23255813953488372,16500000,8.333333333333334,0.066
16390526,2017-10-03,2018-10-26,12,FC CD DMX SEP IN-1899,6990000,461340,7451340,0.01,6,6.0,1.0,7524000.0,1.0,1.0,1,1242000,M,56,0.0,6000000,0,1500000,24000000,7000000,Married,College,Tỉnh Gia Lai,Đức Cơ,Tỉnh Gia Lai,1,1.0097512662152042,0.0,0.2833333333333333,21500000,9.333333333333334,0.066
16777028,2017-10-23,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,M,22,0.0,10000000,0,2000000,15000000,4000000,Married,High School,TP Hồ Chí Minh,Nhà Bè,TP Hồ Chí Minh,1,1.0145826119865688,0.0,0.24,19000000,3.6666666666666665,0.066
16902437,2017-10-27,2018-10-26,12,FC CD PORT LP 10PLUS NEW-1849,8490000,424500,8914500,65.0,12,12.0,1.0,12664000.0,1.0,1.0,1,1030000,M,22,0.0,6500000,0,1000000,24500000,3500000,Married,High School,Tỉnh Bắc Giang,Hiệp Hòa,Tỉnh Bắc Giang,1,1.420606876437265,0.0,0.14516129032258066,26500000,1.8333333333333333,0.05
16951495,2017-10-31,2018-10-26,12,FC CD DMX SEP IN-1899,9290000,613140,9903140,0.01,6,6.0,1.0,9978000.0,1.0,1.0,1,1651000,M,36,0.0,12000000,0,1000000,20000000,3000000,Married,Basic School,Tỉnh Đồng Nai,Long Thành,Tỉnh Đồng Nai,1,1.0075592185912752,0.0,0.125,28000000,6.0,0.066
16540278,2017-10-11,2018-10-26,12,FC CD PORT LP NEW-1848,3410000,170500,3580500,65.0,6,5.0,0.0,4362000.0,1.0,0.0,1,715000,M,20,0.0,8000000,0,3000000,8000000,3000000,Single,Middle School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,1,1.2182656053623795,1.0,0.375,10000000,3.3333333333333335,0.05
16684615,2017-10-24,2018-10-26,12,FC CD NEW COSMETIC DP0-70C - 1582,43000000,0,43000000,0.01,24,7.0,0.0,44377266.0,1.0,0.0,1,1792000,F,39,0.0,7000000,0,800000,13000000,5000000,Other,College,Thành phố Hà Nội,Hoàng Mai,Thành phố Hà Nội,0,1.0320294418604652,17.0,0.29,14200000,1.625,0.0
16824334,2017-10-24,2018-10-26,12,FC CD NONKEY FEB SUB8.2-1424,4552000,300432,4852432,0.01,6,5.0,0.0,4105000.0,0.0,0.0,0,809000,F,29,0.0,7000000,0,1000000,15000000,4000000,Married,Basic School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương,1,0.8459675478193203,1.0,0.22727272727272727,17000000,4.833333333333333,0.066
16471917,2017-10-09,2018-10-26,12,FC CD NONKEY MAR SUB3.4-1495,6480000,427680,6907680,0.01,6,6.0,1.0,6984000.0,1.0,1.0,1,1152000,M,28,0.0,9000000,0,1000000,30000000,5000000,Married,Middle School,Tỉnh Bình Thuận,La Gi,Tỉnh Bình Thuận,1,1.0110485720241817,0.0,0.15384615384615385,33000000,4.666666666666667,0.066
16597415,2017-10-13,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,1.0,0.0,5292000.0,1.0,0.0,1,870000,F,31,2.0,6000000,0,1000000,12000000,4000000,Married,Middle School,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai,1,1.0145826119865688,5.0,0.2777777777777778,13000000,5.166666666666667,0.066
16551823,2017-10-12,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,7490000,374500,7864500,35.0,9,9.0,1.0,9171000.0,1.0,1.0,1,1007000,M,29,1.0,9000000,0,2000000,14000000,6000000,Married,High School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh,1,1.166126263589548,0.0,0.34782608695652173,15000000,3.2222222222222223,0.05
16715820,2017-10-17,2018-10-26,12,FC CD PORT LP NEW-1848,2630000,131500,2761500,65.0,6,6.0,1.0,3384000.0,1.0,1.0,1,552000,M,23,0.0,6500000,0,1200000,21000000,7000000,Single,High School,TP Hồ Chí Minh,Quận 7,TP Hồ Chí Minh,1,1.2254209668658338,0.0,0.29818181818181816,19300000,3.8333333333333335,0.05
16677361,2017-10-19,2018-10-26,12,FC CD MS SEP IN-1884,3032000,200112,3232112,0.01,4,4.0,1.0,3284000.0,1.0,1.0,1,809000,M,21,0.0,8000000,0,500000,15000000,1000000,Single,High School,Tỉnh Long An,Tân An,Tỉnh Long An,1,1.0160538991223076,0.0,0.06521739130434782,21500000,5.25,0.066
16640264,2017-10-13,2018-10-26,12,FC CD VIETTEL JULY IN-1741,2303000,151998,2454998,0.01,6,4.0,0.0,2110000.0,0.0,0.0,0,410000,F,30,2.0,4000000,0,1000000,10000000,4000000,Married,Middle School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng,1,0.8594711686119499,2.0,0.35714285714285715,9000000,5.0,0.066
16633222,2017-10-13,2018-10-26,12,FC TW UB 1 - 156,6000000,300000,6300000,80.0,12,9.0,0.0,9537000.0,1.0,0.0,1,780000,M,49,0.0,7000000,0,1200000,14000000,3300000,Married,High School,Tỉnh Hải Dương,Kinh Môn,Tỉnh Hải Dương,1,1.5138095238095237,3.0,0.21428571428571427,16500000,4.083333333333333,0.05
16821662,2017-10-25,2018-10-26,12,FC TW MORA HP NEW IR- 427,18400000,0,18400000,0.0,12,12.0,1.0,22284000.0,1.0,1.0,1,1845000,M,31,0.0,9500000,0,900000,30000000,3000000,Divorced,Bachelor,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh,0,1.211086956521739,0.0,0.09873417721518987,35600000,2.5833333333333335,0.0
16416285,2017-10-02,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4990000,249500,5239500,35.0,9,9.0,1.0,6147000.0,1.0,1.0,1,671000,M,22,0.0,5000000,0,1500000,20000000,13000000,Single,College,Tỉnh Quảng Ngãi,Tư Nghĩa,Tỉnh Quảng Ngãi,1,1.173203549957057,0.0,0.58,10500000,2.4444444444444446,0.05
16502666,2017-10-12,2018-10-26,12,FC CD DMX SEP IN-1899,6290000,415140,6705140,0.01,6,6.0,1.0,6768000.0,1.0,1.0,1,1118000,F,52,1.0,6000000,0,1500000,16000000,5000000,Married,Middle School,Tỉnh Cà Mau,Cái Nước,Tỉnh Cà Mau,1,1.0093748974667196,0.0,0.29545454545454547,15500000,8.666666666666666,0.066
